CodeInsee;Gagnant
31544;MÉLENCHON
46304;MÉLENCHON
86245;LE PEN
62788;LE PEN
62789;LE PEN
60612;FILLON
62790;LE PEN
80733;LE PEN
78590;FILLON
18248;LE PEN
71512;LE PEN
21605;MACRON
45309;LE PEN
37246;LE PEN
76670;LE PEN
89385;FILLON
89386;LE PEN
55481;LE PEN
28373;LE PEN
70488;LE PEN
55482;LE PEN
88451;LE PEN
88452;LE PEN
53259;FILLON
60613;LE PEN
81283;MACRON
50572;LE PEN
71513;LE PEN
89387;FILLON
18249;LE PEN
35326;MACRON
71514;LE PEN
9290;MÉLENCHON
80734;LE PEN
9292;MÉLENCHON
9291;MÉLENCHON
68304;LE PEN
61468;FILLON
65419;MACRON
8412;LE PEN
22335;FILLON
89388;LE PEN
59565;LE PEN
37247;LE PEN
68305;LE PEN
68306;LE PEN
38480;LE PEN
13106;LE PEN
78591;FILLON
82179;LE PEN
25541;FILLON
76671;LE PEN
39510;MACRON
2706;LE PEN
55484;LE PEN
51530;LE PEN
77448;LE PEN
2707;LE PEN
55485;MACRON
79313;MÉLENCHON
31545;LE PEN
59566;LE PEN
2708;LE PEN
2709;LE PEN
8413;LE PEN
95592;FILLON
19256;MÉLENCHON
6134;LE PEN
60614;LE PEN
54501;LE PEN
59567;LE PEN
2710;LE PEN
88453;LE PEN
28374;LE PEN
3271;MACRON
89390;LE PEN
2711;LE PEN
88454;LE PEN
59568;FILLON
71515;FILLON
66193;MÉLENCHON
32430;MACRON
88455;LE PEN
65420;MACRON
87191;LE PEN
65421;LE PEN
57647;MÉLENCHON
32431;MÉLENCHON
81285;MACRON
56244;LE PEN
65423;MACRON
60615;LE PEN
27621;LE PEN
38481;LE PEN
69294;MACRON
24531;MÉLENCHON
39511;MÉLENCHON
39512;LE PEN
89391;LE PEN
1401;FILLON
2712;LE PEN
62791;LE PEN
60616;LE PEN
46305;FILLON
82180;LE PEN
47299;LE PEN
47300;LE PEN
34299;LE PEN
84127;LE PEN
85281;FILLON
86260;FILLON
19257;MÉLENCHON
2713;LE PEN
41245;LE PEN
71516;LE PEN
58277;FILLON
49334;LE PEN
91593;FILLON
45310;LE PEN
60617;LE PEN
51531;LE PEN
90093;LE PEN
39513;LE PEN
63418;MÉLENCHON
38483;LE PEN
67464;LE PEN
71517;LE PEN
51532;FILLON
89392;LE PEN
2714;LE PEN
58278;LE PEN
1402;LE PEN
23171;FILLON
30317;LE PEN
88456;LE PEN
65422;MACRON
38484;LE PEN
62792;LE PEN
52470;LE PEN
76672;LE PEN
27622;LE PEN
66194;MÉLENCHON
74265;MACRON
39514;LE PEN
25542;MACRON
38275;LE PEN
5166;LE PEN
11377;ASSELINEAU
54502;LE PEN
64519;MACRON
24532;LE PEN
40298;MACRON
40299;MACRON
64520;MACRON
64521;MACRON
9293;MÉLENCHON
7313;LE PEN
71518;MACRON
1403;LE PEN
73286;LE PEN
1404;LE PEN
89393;MACRON
71519;LE PEN
77449;MACRON
54504;LE PEN
18250;MACRON
16368;MÉLENCHON
65424;FILLON
2716;LE PEN
2715;LE PEN
70489;LE PEN
24533;FILLON
63419;LE PEN
1405;LE PEN
30318;LE PEN
76673;LE PEN
48188;FILLON
26341;LE PEN
34300;LE PEN
48189;FILLON
19258;MACRON
30319;LE PEN
81286;LE PEN
11378;MACRON
1406;LE PEN
70490;LE PEN
50573;LE PEN
57648;LE PEN
57649;MACRON
28375;LE PEN
3272;LE PEN
25544;FILLON
62793;LE PEN
50574;LE PEN
77450;MACRON
51533;FILLON
35327;MACRON
74266;MACRON
8415;LE PEN
89394;LE PEN
2717;LE PEN
60618;LE PEN
51534;FILLON
67465;LE PEN
34301;LE PEN
62794;LE PEN
95594;MACRON
8416;LE PEN
55517;LE PEN
3273;MACRON
37248;MACRON
14579;LE PEN
41246;MACRON
21607;LE PEN
80735;LE PEN
55487;MACRON
42300;LE PEN
90094;LE PEN
44196;MACRON
12270;MACRON
70491;LE PEN
22337;LE PEN
64523;MACRON
64522;MÉLENCHON
61472;FILLON
8417;LE PEN
8418;LE PEN
76674;LE PEN
61473;LE PEN
93071;MÉLENCHON
49301;MACRON
85090;FILLON
92072;MACRON
86261;MACRON
71520;LE PEN
74267;FILLON
18251;FILLON
68307;LE PEN
19259;MACRON
54505;LE PEN
54506;LE PEN
52472;LE PEN
63420;LE PEN
47301;LE PEN
4205;LE PEN
30320;LE PEN
31546;LE PEN
40300;MACRON
1407;LE PEN
74269;LE PEN
31547;LE PEN
32432;MÉLENCHON
38485;MACRON
38486;MACRON
38487;MACRON
74271;FILLON
51535;LE PEN
65425;LE PEN
43239;LE PEN
29276;MACRON
62795;FILLON
38488;MACRON
58279;LE PEN
68308;LE PEN
50575;MACRON
18252;FILLON
17427;MACRON
67466;FILLON
57650;LE PEN
68309;FILLON
57651;LE PEN
76675;LE PEN
40301;MACRON
81287;LE PEN
9294;MÉLENCHON
38489;MÉLENCHON
67467;LE PEN
6135;LE PEN
33512;LE PEN
11379;LE PEN
45311;LE PEN
31548;FILLON
83127;LE PEN
52473;LE PEN
8419;LE PEN
8420;LE PEN
8421;FILLON
77451;LE PEN
16369;LE PEN
4206;MÉLENCHON
5167;MÉLENCHON
24534;MÉLENCHON
85282;MACRON
4207;FILLON
5168;MÉLENCHON
9295;MACRON
77452;FILLON
76676;LE PEN
71521;MACRON
56245;MÉLENCHON
7314;MÉLENCHON
38490;LE PEN
83128;FILLON
86262;MACRON
33513;MACRON
57652;FILLON
72334;FILLON
72335;FILLON
51536;LE PEN
25545;FILLON
25546;LE PEN
74272;MACRON
57653;FILLON
2718;MACRON
60619;LE PEN
57654;LE PEN
60620;LE PEN
55488;LE PEN
67468;LE PEN
52474;LE PEN
64524;MÉLENCHON
71522;LE PEN
69295;LE PEN
1408;LE PEN
71523;LE PEN
62796;LE PEN
24535;LE PEN
13107;LE PEN
4208;LE PEN
32433;MÉLENCHON
53260;FILLON
38492;MÉLENCHON
2719;LE PEN
21608;LE PEN
40302;MÉLENCHON
63421;MACRON
24536;MÉLENCHON
8422;FILLON
59569;LE PEN
9296;LE PEN
65426;MÉLENCHON
32434;MÉLENCHON
19260;MACRON
44197;MACRON
88457;LE PEN
54507;LE PEN
24537;MÉLENCHON
24538;MÉLENCHON
50576;MACRON
32435;MACRON
62797;LE PEN
65427;LE PEN
15228;MACRON
34302;LE PEN
65428;MÉLENCHON
16370;MACRON
39517;LE PEN
64525;MACRON
2720;LE PEN
2721;LE PEN
82181;LE PEN
4209;LE PEN
84128;MÉLENCHON
71524;MACRON
54508;LE PEN
51537;LE PEN
77453;LE PEN
55489;MACRON
55490;LE PEN
83129;LE PEN
74273;FILLON
35328;LE PEN
29277;MACRON
86263;MACRON
76677;LE PEN
25547;LE PEN
88458;LE PEN
59570;FILLON
31549;MACRON
77454;LE PEN
51538;FILLON
51539;FILLON
14674;LE PEN
77455;LE PEN
78597;MACRON
70492;LE PEN
41247;LE PEN
21609;LE PEN
2722;LE PEN
21610;LE PEN
77456;LE PEN
95598;MACRON
91599;FILLON
91600;MACRON
2723;FILLON
28376;LE PEN
51542;LE PEN
69296;FILLON
26001;MACRON
67470;MACRON
4210;FILLON
25548;LE PEN
60621;LE PEN
26342;LE PEN
77457;LE PEN
59571;LE PEN
72336;FILLON
38494;LE PEN
42301;MÉLENCHON
40303;MACRON
57655;LE PEN
14675;MACRON
87192;MACRON
43240;LE PEN
43241;MACRON
63422;MACRON
61475;LE PEN
10370;LE PEN
83130;LE PEN
83131;LE PEN
83132;LE PEN
71525;MACRON
32436;LE PEN
59572;LE PEN
59573;LE PEN
45312;LE PEN
71526;FILLON
59574;LE PEN
25549;FILLON
21611;LE PEN
62798;LE PEN
65429;MACRON
49336;FILLON
59575;LE PEN
52475;LE PEN
71527;LE PEN
8424;LE PEN
51543;LE PEN
89397;LE PEN
55492;LE PEN
55493;LE PEN
2724;LE PEN
55494;LE PEN
51544;FILLON
8425;LE PEN
67004;LE PEN
52476;FILLON
60622;LE PEN
2725;LE PEN
14676;MACRON
54509;LE PEN
76678;LE PEN
76679;FILLON
51545;LE PEN
51546;LE PEN
51547;LE PEN
2726;LE PEN
10371;LE PEN
51548;LE PEN
52479;LE PEN
51549;FILLON
30321;MÉLENCHON
86264;LE PEN
79314;MÉLENCHON
51550;LE PEN
51551;FILLON
8426;FILLON
46306;MÉLENCHON
78601;FILLON
88459;FILLON
52480;LE PEN
68311;LE PEN
68312;LE PEN
60623;LE PEN
39518;MÉLENCHON
51552;LE PEN
12272;MÉLENCHON
17428;FILLON
11380;LE PEN
38496;LE PEN
73288;MACRON
2727;LE PEN
1410;LE PEN
37249;LE PEN
40304;FILLON
68313;LE PEN
9297;MÉLENCHON
70493;MACRON
2728;LE PEN
32437;MACRON
40305;LE PEN
55495;LE PEN
57656;LE PEN
3274;LE PEN
5169;MACRON
42302;MACRON
8427;FILLON
34303;MÉLENCHON
8428;MACRON
55496;LE PEN
40306;MACRON
40307;MÉLENCHON
65430;MACRON
66196;LE PEN
80737;LE PEN
80736;LE PEN
28377;LE PEN
81288;LE PEN
9298;MACRON
24540;MÉLENCHON
84129;LE PEN
37250;MACRON
89398;LE PEN
8429;LE PEN
19261;MACRON
70494;LE PEN
71528;LE PEN
54510;LE PEN
76680;LE PEN
62799;MACRON
40308;MACRON
50578;LE PEN
50577;FILLON
47302;LE PEN
6136;LE PEN
86265;LE PEN
65431;LE PEN
50579;MACRON
50580;LE PEN
76681;MÉLENCHON
76682;LE PEN
76683;FILLON
46307;LE PEN
57657;LE PEN
51553;LE PEN
81289;LE PEN
28378;FILLON
66197;MÉLENCHON
62800;LE PEN
34304;MÉLENCHON
17429;LE PEN
65432;FILLON
17430;LE PEN
23173;LE PEN
53261;LE PEN
49337;MACRON
7315;MÉLENCHON
62801;LE PEN
57658;LE PEN
39519;LE PEN
69176;MACRON
46308;MACRON
1411;LE PEN
2729;FILLON
89399;LE PEN
19262;MÉLENCHON
44199;MACRON
79316;LE PEN
24541;MACRON
41248;FILLON
51555;FILLON
19263;MÉLENCHON
30322;MÉLENCHON
51556;FILLON
31550;MACRON
9299;MÉLENCHON
81290;MÉLENCHON
65433;MÉLENCHON
80738;MACRON
41249;FILLON
67471;MACRON
67472;LE PEN
16372;LE PEN
36218;LE PEN
41250;LE PEN
35329;LE PEN
72337;FILLON
89400;LE PEN
11381;MÉLENCHON
45313;LE PEN
58280;LE PEN
21612;LE PEN
11382;LE PEN
11383;LE PEN
46309;MACRON
72338;LE PEN
55498;LE PEN
9300;MACRON
33514;FILLON
15229;FILLON
12273;FILLON
10372;MACRON
49338;MACRON
49339;MACRON
28379;LE PEN
9301;MÉLENCHON
51557;LE PEN
18253;MACRON
14677;LE PEN
11384;MÉLENCHON
52482;MACRON
24542;LE PEN
25551;LE PEN
14061;LE PEN
53262;MACRON
51558;LE PEN
33515;MACRON
72339;FILLON
72340;FILLON
17431;LE PEN
10373;LE PEN
72341;LE PEN
85284;FILLON
50581;LE PEN
65435;MÉLENCHON
46310;MACRON
88460;LE PEN
68316;LE PEN
68317;LE PEN
68315;LE PEN
67473;LE PEN
68318;LE PEN
67474;LE PEN
44200;LE PEN
89402;LE PEN
23174;LE PEN
47303;MACRON
17432;LE PEN
34306;MÉLENCHON
14678;MÉLENCHON
64526;MACRON
11385;LE PEN
2730;LE PEN
77458;LE PEN
40309;MÉLENCHON
64527;FILLON
25552;LE PEN
21084;MACRON
69177;MACRON
50582;FILLON
50583;LE PEN
80740;LE PEN
77459;LE PEN
66198;LE PEN
15230;MACRON
4211;LE PEN
28380;LE PEN
19264;MACRON
24543;LE PEN
46311;MACRON
17433;LE PEN
23175;MACRON
26343;MACRON
33516;LE PEN
33517;LE PEN
21613;MÉLENCHON
30323;LE PEN
40310;MACRON
38497;LE PEN
42303;LE PEN
79318;MACRON
39520;LE PEN
30324;LE PEN
16373;LE PEN
37251;LE PEN
79319;MACRON
72342;MACRON
72343;FILLON
3275;LE PEN
37252;LE PEN
41251;FILLON
65436;MACRON
49341;FILLON
69178;LE PEN
91602;LE PEN
26344;MACRON
16374;MACRON
25553;LE PEN
80741;LE PEN
18254;LE PEN
52483;FILLON
7316;MACRON
67475;LE PEN
72344;FILLON
68320;LE PEN
6137;FILLON
29278;MACRON
57659;LE PEN
55500;LE PEN
54511;LE PEN
10374;FILLON
21614;LE PEN
59576;LE PEN
22338;MACRON
68321;LE PEN
93072;MÉLENCHON
55501;LE PEN
59577;LE PEN
67476;LE PEN
59578;LE PEN
59579;LE PEN
59580;LE PEN
59581;LE PEN
67477;LE PEN
68322;FILLON
67478;LE PEN
68323;FILLON
68324;FILLON
67479;FILLON
68325;LE PEN
55502;LE PEN
68326;LE PEN
68327;FILLON
89403;MACRON
67480;LE PEN
57660;LE PEN
8430;DUPONT-AIGNAN
68328;LE PEN
68329;LE PEN
67481;FILLON
67482;MACRON
59582;LE PEN
46312;MACRON
68330;LE PEN
67483;LE PEN
57767;MACRON
67484;LE PEN
57661;LE PEN
67485;MACRON
90095;LE PEN
16375;MÉLENCHON
37253;LE PEN
14679;MACRON
18256;LE PEN
50584;FILLON
89404;LE PEN
38498;LE PEN
44201;MACRON
9302;MACRON
94071;MACRON
41252;LE PEN
63423;MACRON
8431;FILLON
64528;LASSALLE
58281;LE PEN
71529;MACRON
51559;LE PEN
57662;MÉLENCHON
51560;LE PEN
1412;LE PEN
14680;FILLON
60624;LE PEN
71530;LE PEN
45314;LE PEN
45315;LE PEN
56247;MACRON
30325;MÉLENCHON
68331;FILLON
67486;LE PEN
39522;MACRON
63424;LE PEN
9303;MÉLENCHON
67487;LE PEN
80742;LE PEN
87193;MÉLENCHON
61476;FILLON
92073;MACRON
72345;MÉLENCHON
2732;FILLON
17434;MACRON
58282;LE PEN
88461;LE PEN
79320;MÉLENCHON
86266;MACRON
16376;MACRON
1413;LE PEN
25554;FILLON
62803;LE PEN
14681;LE PEN
50585;LE PEN
27623;LE PEN
14682;MACRON
27624;LE PEN
95604;LE PEN
8432;FILLON
45316;LE PEN
18258;FILLON
18259;LE PEN
42304;LE PEN
18257;LE PEN
56248;MACRON
64529;MACRON
64530;MACRON
87194;MÉLENCHON
62804;LE PEN
34307;MACRON
3276;LE PEN
21615;LE PEN
38499;LE PEN
1414;LE PEN
9304;MÉLENCHON
8433;FILLON
80743;FILLON
52484;LE PEN
27625;LE PEN
26346;MÉLENCHON
26345;LE PEN
84130;FILLON
60625;LE PEN
2733;LE PEN
8434;LE PEN
39523;MACRON
27693;LE PEN
12274;FILLON
64531;LE PEN
33518;MACRON
9305;LE PEN
32438;MÉLENCHON
78605;MACRON
58283;MÉLENCHON
22339;MACRON
64532;LE PEN
8435;LE PEN
68332;LE PEN
68333;LE PEN
43242;MÉLENCHON
84131;LE PEN
55503;FILLON
17435;FILLON
17436;LE PEN
47304;FILLON
33520;LE PEN
25555;LE PEN
2734;LE PEN
50587;MACRON
66199;MÉLENCHON
8436;LE PEN
35330;MACRON
8437;FILLON
21616;FILLON
80744;FILLON
26347;MACRON
88463;LE PEN
59583;LE PEN
59584;LE PEN
51562;FILLON
81291;LE PEN
71532;MACRON
16378;MACRON
79321;LE PEN
8438;FILLON
65437;MACRON
11386;MÉLENCHON
33521;LE PEN
57663;LE PEN
21617;MACRON
65438;MÉLENCHON
41253;MACRON
89406;FILLON
33522;MACRON
7317;LE PEN
35331;MACRON
1415;LE PEN
15231;FILLON
25556;MACRON
5170;LE PEN
25557;MACRON
63425;MACRON
40311;MACRON
74275;FILLON
85287;FILLON
80746;LE PEN
21618;LE PEN
60626;LE PEN
85288;FILLON
17437;FILLON
58284;LE PEN
51563;FILLON
69241;MACRON
50588;MACRON
58285;LE PEN
24544;MÉLENCHON
15232;LE PEN
21619;LE PEN
76684;LE PEN
71533;LE PEN
54512;LE PEN
77460;LE PEN
62805;LE PEN
74276;FILLON
50589;LE PEN
89407;LE PEN
8439;FILLON
58286;FILLON
83133;LE PEN
89408;LE PEN
2735;FILLON
55504;LE PEN
61479;FILLON
54513;LE PEN
81292;MACRON
61480;LE PEN
17438;LE PEN
69242;LE PEN
16379;MACRON
31551;MÉLENCHON
83134;LE PEN
69243;LE PEN
13108;LE PEN
9306;MÉLENCHON
65439;MACRON
65440;MACRON
25558;MACRON
23251;FILLON
64533;MACRON
62806;FILLON
42306;MACRON
66201;MACRON
66202;MÉLENCHON
3277;FILLON
33523;LE PEN
19265;MÉLENCHON
33524;LE PEN
40312;MÉLENCHON
64534;MACRON
57664;LE PEN
32439;MACRON
64535;LE PEN
21620;FILLON
42307;LE PEN
40313;MACRON
70496;LE PEN
2736;LE PEN
60627;LE PEN
21621;LE PEN
21622;LE PEN
21623;LE PEN
4214;LE PEN
8440;LE PEN
32440;MÉLENCHON
72347;FILLON
39525;LE PEN
72348;FILLON
69244;FILLON
17439;LE PEN
29279;MACRON
26348;LE PEN
66203;LE PEN
56249;MACRON
33525;LE PEN
46313;MACRON
81293;LE PEN
12275;MACRON
12276;MACRON
7318;MÉLENCHON
9307;MÉLENCHON
9308;MÉLENCHON
66204;MÉLENCHON
11387;MÉLENCHON
12277;FILLON
34308;MÉLENCHON
66205;LE PEN
63426;MACRON
37254;LE PEN
37255;LE PEN
39526;LE PEN
2737;LE PEN
30326;LE PEN
71535;LE PEN
83135;LE PEN
95607;MACRON
45317;MACRON
70497;LE PEN
3278;FILLON
39527;FILLON
33526;LE PEN
32441;FILLON
12278;LE PEN
47305;LE PEN
58287;LE PEN
38500;LE PEN
81294;LE PEN
58288;MACRON
7319;LE PEN
63427;MACRON
9309;LE PEN
63428;MACRON
35332;LE PEN
44202;MACRON
72349;LE PEN
81295;LE PEN
3279;LE PEN
24545;MACRON
15233;MACRON
15234;MACRON
29280;MACRON
54514;LE PEN
21624;LE PEN
61481;LE PEN
72350;FILLON
24546;MACRON
59585;MACRON
59586;MACRON
80747;LE PEN
80748;LE PEN
1416;LE PEN
43244;MACRON
38501;LE PEN
6163;LE PEN
88464;LE PEN
18260;LE PEN
36219;LE PEN
62808;LE PEN
72351;FILLON
57665;LE PEN
86268;MACRON
23252;LE PEN
40314;MACRON
59587;FILLON
2738;LE PEN
3280;LE PEN
11388;MÉLENCHON
48190;FILLON
32443;MÉLENCHON
28382;LE PEN
69245;LE PEN
17440;LE PEN
21625;LE PEN
58289;FILLON
63429;MÉLENCHON
62809;LE PEN
52486;LE PEN
41255;LE PEN
69297;MACRON
86269;LE PEN
70498;MACRON
2739;LE PEN
80749;LE PEN
49086;FILLON
24547;MACRON
66207;LE PEN
32442;MÉLENCHON
31552;LE PEN
81296;LE PEN
50564;LE PEN
21626;LE PEN
72352;LE PEN
27412;LE PEN
76258;LE PEN
14357;LE PEN
11389;MACRON
46314;MACRON
26349;LE PEN
87195;LE PEN
81297;MACRON
80750;LE PEN
57666;MACRON
78609;LE PEN
61482;LE PEN
14684;FILLON
17441;LE PEN
79325;FILLON
50592;FILLON
8444;LE PEN
59588;LE PEN
57667;LE PEN
40315;MACRON
57668;LE PEN
33530;LE PEN
81298;LE PEN
50593;FILLON
50594;MACRON
24548;LE PEN
34309;MACRON
26350;MÉLENCHON
46315;MÉLENCHON
81299;MÉLENCHON
51565;LE PEN
17442;LE PEN
17443;MACRON
58290;FILLON
19266;MÉLENCHON
67488;LE PEN
67489;FILLON
68334;LE PEN
68335;LE PEN
67490;FILLON
14685;MACRON
30327;MÉLENCHON
89409;FILLON
89410;MACRON
18261;LE PEN
23253;LE PEN
18262;LE PEN
65441;LE PEN
57669;LE PEN
46316;MÉLENCHON
46317;MACRON
56250;MACRON
41256;LE PEN
16381;MACRON
56251;MACRON
69246;FILLON
72353;LE PEN
42310;FILLON
54515;MACRON
8445;LE PEN
62810;LE PEN
95610;MACRON
46318;MÉLENCHON
46319;MÉLENCHON
17444;LE PEN
24549;MACRON
2740;LE PEN
36220;MÉLENCHON
41257;LE PEN
2741;LE PEN
73292;LE PEN
37256;MACRON
3282;MÉLENCHON
79326;LE PEN
18263;LE PEN
21627;MACRON
77461;LE PEN
10375;LE PEN
80751;LE PEN
24550;LE PEN
8446;FILLON
27089;LE PEN
6138;FILLON
60628;LE PEN
50239;MACRON
60629;LE PEN
65442;LE PEN
12280;FILLON
62811;LE PEN
76685;LE PEN
39528;FILLON
41258;LE PEN
39529;LE PEN
70499;MACRON
5171;LE PEN
28383;LE PEN
95611;FILLON
76686;LE PEN
36221;FILLON
50596;LE PEN
38504;MACRON
88466;LE PEN
54516;FILLON
66208;LE PEN
17445;MACRON
47307;FILLON
11390;LE PEN
34310;LE PEN
4216;LE PEN
64536;MACRON
54517;LE PEN
30328;LE PEN
1417;FILLON
80752;LE PEN
94073;MACRON
90096;LE PEN
58291;LE PEN
59589;LE PEN
87196;FILLON
54518;LE PEN
54519;LE PEN
27629;LE PEN
51566;FILLON
60630;LE PEN
27630;LE PEN
57670;LE PEN
54520;LE PEN
51567;LE PEN
25559;LE PEN
10376;LE PEN
70500;LE PEN
88467;LE PEN
3283;MACRON
62812;LE PEN
70501;FILLON
59590;LE PEN
80753;LE PEN
76688;LE PEN
2742;LE PEN
63430;MÉLENCHON
60631;LE PEN
27631;LE PEN
55505;LE PEN
6139;MACRON
60632;LE PEN
76689;LE PEN
80754;LE PEN
80755;LE PEN
60633;LE PEN
60634;LE PEN
77462;LE PEN
62814;LE PEN
80756;LE PEN
15236;FILLON
45320;LE PEN
1418;MACRON
10377;FILLON
31553;MÉLENCHON
51568;MACRON
54521;MÉLENCHON
8448;LE PEN
52487;LE PEN
51569;FILLON
55506;LE PEN
55507;LE PEN
76690;LE PEN
37257;LE PEN
71537;LE PEN
28386;LE PEN
57671;LE PEN
45321;LE PEN
8449;LE PEN
63431;LE PEN
3284;LE PEN
57672;MACRON
76692;LE PEN
88469;LE PEN
85290;MACRON
28387;LE PEN
8450;LE PEN
25560;MACRON
28388;MACRON
59591;LE PEN
60635;LE PEN
78615;MACRON
52488;LE PEN
24551;FILLON
28389;FILLON
36222;LE PEN
37258;LE PEN
89412;LE PEN
69248;LE PEN
4217;MÉLENCHON
38505;LE PEN
72354;FILLON
30329;MÉLENCHON
21628;LE PEN
72355;LE PEN
72356;FILLON
39530;LE PEN
39531;LE PEN
1419;MACRON
73293;MACRON
78616;FILLON
1420;LE PEN
39532;MÉLENCHON
21629;LE PEN
21630;FILLON
80757;LE PEN
52489;LE PEN
86270;LE PEN
74279;FILLON
77463;MACRON
21631;MACRON
24552;MACRON
74280;FILLON
52490;LE PEN
52491;LE PEN
55508;LE PEN
55510;LE PEN
55509;LE PEN
55511;MÉLENCHON
74281;MACRON
57673;FILLON
45322;LE PEN
25561;MACRON
4218;MÉLENCHON
4219;FILLON
43245;FILLON
72357;LE PEN
41259;MACRON
89413;LE PEN
21632;LE PEN
54522;LE PEN
21633;LE PEN
21634;MACRON
49344;MACRON
53264;FILLON
35334;MACRON
72358;FILLON
85291;FILLON
79328;MACRON
77464;MACRON
89414;LE PEN
7321;LE PEN
10378;LE PEN
17446;LE PEN
80758;FILLON
89415;FILLON
21635;FILLON
18264;LE PEN
45323;LE PEN
44204;MACRON
79329;MACRON
85292;MACRON
9310;LE PEN
47308;FILLON
35335;MÉLENCHON
87197;MACRON
60636;LE PEN
41260;LE PEN
77465;LE PEN
32444;MACRON
53263;FILLON
14098;MACRON
66209;FILLON
7322;LE PEN
8452;LE PEN
54523;LE PEN
88472;LE PEN
66210;LE PEN
25562;LE PEN
54524;LE PEN
59592;LE PEN
59593;LE PEN
59594;LE PEN
59595;LE PEN
86271;LE PEN
86272;LE PEN
63432;MACRON
71538;LE PEN
25563;LE PEN
69249;FILLON
21636;LE PEN
89416;LE PEN
60637;LE PEN
60638;LE PEN
74283;LE PEN
65443;LE PEN
74278;FILLON
65444;LE PEN
61485;LE PEN
21637;LE PEN
67491;LE PEN
49347;MACRON
54525;MACRON
32445;MÉLENCHON
85293;MACRON
77466;LE PEN
91617;MACRON
9311;MÉLENCHON
88473;LE PEN
73296;FILLON
38507;LE PEN
62815;LE PEN
45324;LE PEN
21638;LE PEN
40316;MÉLENCHON
65445;MACRON
32446;MACRON
28390;FILLON
60639;LE PEN
21639;LE PEN
27640;LE PEN
88474;LE PEN
27643;LE PEN
80759;LE PEN
79330;FILLON
51572;LE PEN
80760;LE PEN
80761;LE PEN
62816;LE PEN
62817;LE PEN
59597;LE PEN
59596;MACRON
27644;LE PEN
36223;FILLON
78618;LE PEN
62818;LE PEN
14691;MACRON
55512;LE PEN
14692;MACRON
62819;LE PEN
70502;LE PEN
61486;FILLON
80762;LE PEN
62820;LE PEN
57674;LE PEN
62821;LE PEN
51573;MACRON
35337;MACRON
71539;FILLON
58292;FILLON
43246;LE PEN
32447;FILLON
50597;FILLON
89417;FILLON
45325;LE PEN
15237;FILLON
33531;LE PEN
33532;MACRON
24553;MÉLENCHON
27645;LE PEN
50598;LE PEN
76694;FILLON
76695;LE PEN
80764;LE PEN
8453;LE PEN
51574;LE PEN
88475;FILLON
62822;LE PEN
50599;MACRON
47309;FILLON
54526;LE PEN
81300;LE PEN
17448;LE PEN
17449;LE PEN
47310;LE PEN
89418;LE PEN
54527;LE PEN
22340;MÉLENCHON
35338;FILLON
72359;LE PEN
52492;LE PEN
53265;FILLON
61487;FILLON
38508;LE PEN
57675;LE PEN
1421;LE PEN
62823;FILLON
71540;MÉLENCHON
77468;MÉLENCHON
2744;LE PEN
21640;MÉLENCHON
10379;FILLON
76697;LE PEN
10380;LE PEN
76698;LE PEN
66211;MÉLENCHON
91619;FILLON
50601;LE PEN
30330;LE PEN
52493;MACRON
25564;MACRON
71541;LE PEN
66212;LE PEN
16382;MÉLENCHON
43247;MÉLENCHON
63433;LE PEN
62824;FILLON
62825;LE PEN
18265;LE PEN
3285;FILLON
10381;FILLON
17450;FILLON
40317;MACRON
1422;LE PEN
65446;MÉLENCHON
88476;LE PEN
76700;LE PEN
18266;FILLON
89419;LE PEN
6141;LE PEN
6142;LE PEN
6143;LE PEN
82182;FILLON
59598;LE PEN
27649;LE PEN
14698;LE PEN
76702;LE PEN
76703;LE PEN
32448;MÉLENCHON
31554;LE PEN
21641;LE PEN
25565;FILLON
32449;LE PEN
54528;LE PEN
7323;MACRON
33533;MÉLENCHON
8454;LE PEN
2745;LE PEN
83137;LE PEN
12281;MACRON
3286;MACRON
71542;LE PEN
66213;LE PEN
31555;MÉLENCHON
39533;LE PEN
40318;MACRON
23254;MÉLENCHON
14699;FILLON
61488;FILLON
77469;LE PEN
41261;FILLON
34311;LE PEN
8455;FILLON
29281;MACRON
59599;MÉLENCHON
46320;MACRON
39534;LE PEN
32450;MACRON
14700;LE PEN
41262;LE PEN
6145;LE PEN
14701;FILLON
47311;MACRON
60640;LE PEN
59600;MACRON
39535;MACRON
61490;LE PEN
32451;MACRON
77470;MACRON
25567;MACRON
8456;LE PEN
65447;MACRON
14703;FILLON
32452;FILLON
27650;LE PEN
27651;FILLON
31557;MACRON
6146;LE PEN
62827;LE PEN
12282;LE PEN
15238;MACRON
8457;LE PEN
27652;MACRON
14705;LE PEN
11392;MÉLENCHON
45326;FILLON
73297;MACRON
47312;FILLON
36224;FILLON
37259;LE PEN
7324;MACRON
65448;LE PEN
65449;MACRON
71543;MACRON
61491;LE PEN
11393;LE PEN
11394;LE PEN
32453;LE PEN
6147;LE PEN
83138;LE PEN
6148;FILLON
16383;LE PEN
37261;MACRON
73298;LE PEN
80765;LE PEN
51576;LE PEN
63434;MÉLENCHON
79331;LE PEN
8458;LE PEN
24555;MÉLENCHON
83139;FILLON
9313;MÉLENCHON
47313;LE PEN
9314;LE PEN
83140;LE PEN
14706;FILLON
27654;LE PEN
76705;MÉLENCHON
76706;LE PEN
76707;LE PEN
14707;MACRON
27655;MACRON
50603;MACRON
28391;LE PEN
58293;LE PEN
58294;FILLON
