codegeo;libgeo;nb_ecoles_publique;nb_ecoles_prive;nb_ecoles_totale;Part de la population éloignée de plus de 20 minutes d'au moins un des services de santé de proximité 2021;somme_tauxpourmille;Gagnant
88249;Jainvillotte;0.0;0.0;0.0;65,1;0.0;LE PEN
88250;Jarménil;0.0;0.0;0.0;0;0.0;LE PEN
88251;Jeanménil;1.0;0.0;1.0;0;10.79061123904173;LE PEN
88252;Jésonville;0.0;0.0;0.0;0;0.0;LE PEN
88253;Jeuxey;1.0;0.0;1.0;0;58.2664560744472;FILLON
88254;Jorxey;0.0;0.0;0.0;0;0.0;LE PEN
88255;Jubainville;0.0;0.0;0.0;5,8;0.0;FILLON
88256;Jussarupt;0.0;0.0;0.0;0;0.0;LE PEN
88257;Juvaincourt;0.0;0.0;0.0;0;0.0;LE PEN
88258;Lamarche;1.0;0.0;1.0;0,1;11.714589989350374;LE PEN
88259;Landaville;1.0;0.0;1.0;0;0.0;LE PEN
88260;Langley;0.0;0.0;0.0;0;0.0;MACRON
88261;Laval-sur-Vologne;1.0;0.0;1.0;0;0.0;LE PEN
88262;Laveline-devant-Bruyères;1.0;0.0;1.0;0;0.0;LE PEN
88263;Laveline-du-Houx;0.0;0.0;0.0;0,8;0.0;LE PEN
88264;Légéville-et-Bonfays;0.0;0.0;0.0;0;0.0;LE PEN
88265;Lemmecourt;0.0;0.0;0.0;0;0.0;LE PEN
88266;Lépanges-sur-Vologne;1.0;0.0;1.0;0;0.0;LE PEN
88267;Lerrain;1.0;0.0;1.0;0;0.0;LE PEN
88268;Lesseux;0.0;0.0;0.0;2,4;0.0;LE PEN
88269;Liézey;0.0;0.0;0.0;0;0.0;MACRON
88270;Liffol-le-Grand;1.0;0.0;1.0;0;22.441496309585634;LE PEN
88271;Lignéville;0.0;0.0;0.0;0;0.0;LE PEN
88272;Lironcourt;0.0;0.0;0.0;3;0.0;LE PEN
88273;Longchamp;0.0;0.0;0.0;0;0.0;LE PEN
88274;Longchamp-sous-Châtenois;0.0;0.0;0.0;0;0.0;LE PEN
88275;Lubine;0.0;0.0;0.0;2,3;0.0;LE PEN
88276;Lusse;1.0;0.0;1.0;0,4;0.0;LE PEN
88277;Luvigny;0.0;0.0;0.0;23,9;0.0;LE PEN
88278;Maconcourt;0.0;0.0;0.0;0;0.0;LE PEN
88279;Madecourt;0.0;0.0;0.0;0;0.0;LE PEN
88280;Madegney;1.0;0.0;1.0;0;0.0;LE PEN
88281;Madonne-et-Lamerey;1.0;0.0;1.0;0;0.0;FILLON
88283;Malaincourt;0.0;0.0;0.0;0;0.0;LE PEN
88284;Mandray;1.0;0.0;1.0;0;0.0;LE PEN
88285;Mandres-sur-Vair;1.0;0.0;1.0;0;0.0;LE PEN
88286;Marainville-sur-Madon;0.0;0.0;0.0;0;0.0;FILLON
88287;Marey;0.0;0.0;0.0;0;0.0;LE PEN
88288;Maroncourt;0.0;0.0;0.0;0;0.0;DUPONT-AIGNAN
88289;Martigny-les-Bains;1.0;1.0;2.0;0,1;6.257822277847309;LE PEN
88290;Martigny-les-Gerbonvaux;1.0;0.0;1.0;1,8;0.0;LE PEN
88291;Martinvelle;0.0;0.0;0.0;100;0.0;LE PEN
88292;Mattaincourt;1.0;0.0;1.0;0;0.0;LE PEN
88293;Maxey-sur-Meuse;1.0;0.0;1.0;0;0.0;LE PEN
88294;Mazeley;0.0;0.0;0.0;0;0.0;LE PEN
88295;Mazirot;0.0;0.0;0.0;0;0.0;LE PEN
88296;Médonville;0.0;0.0;0.0;0;0.0;FILLON
88297;Méménil;0.0;0.0;0.0;0;0.0;LE PEN
88298;Ménarmont;0.0;0.0;0.0;0;0.0;LE PEN
88299;Ménil-en-Xaintois;0.0;0.0;0.0;20,6;0.0;LE PEN
88300;Ménil-de-Senones;0.0;0.0;0.0;0;0.0;LE PEN
88301;Ménil-sur-Belvitte;1.0;0.0;1.0;0;0.0;LE PEN
88302;Le Ménil;1.0;0.0;1.0;0;0.0;LE PEN
88303;Midrevaux;0.0;0.0;0.0;0;0.0;LE PEN
88304;Mirecourt;1.0;1.0;2.0;0;96.45612934163016;MACRON
88305;Moncel-sur-Vair;0.0;0.0;0.0;0;0.0;LE PEN
88306;Le Mont;0.0;0.0;0.0;0;0.0;MACRON
88307;Mont-lès-Lamarche;0.0;0.0;0.0;0;0.0;LE PEN
88308;Mont-lès-Neufchâteau;0.0;0.0;0.0;0;0.0;LE PEN
88309;Monthureux-le-Sec;0.0;0.0;0.0;0;0.0;LE PEN
88310;Monthureux-sur-Saône;1.0;0.0;1.0;0;28.209935366257877;LE PEN
88311;Montmotier;0.0;0.0;0.0;0;0.0;LE PEN
88312;Morelmaison;0.0;0.0;0.0;0;0.0;LE PEN
88313;Moriville;0.0;0.0;0.0;0;0.0;LE PEN
88314;Morizécourt;0.0;0.0;0.0;100;0.0;LE PEN
88315;Mortagne;0.0;0.0;0.0;0;0.0;LE PEN
88316;Morville;0.0;0.0;0.0;0;0.0;LE PEN
88317;Moussey;1.0;0.0;1.0;0;0.0;LE PEN
88318;Moyemont;1.0;0.0;1.0;0;0.0;LE PEN
88319;Moyenmoutier;2.0;0.0;2.0;0;30.35054006967763;LE PEN
88320;Nayemont-les-Fosses;1.0;0.0;1.0;0;0.0;LE PEN
88321;Neufchâteau;3.0;1.0;4.0;0;85.58413489645943;LE PEN
88322;La Neuveville-devant-Lépanges;1.0;0.0;1.0;0;0.0;LE PEN
88324;La Neuveville-sous-Châtenois;1.0;0.0;1.0;0;0.0;LE PEN
88325;La Neuveville-sous-Montfort;0.0;0.0;0.0;0;0.0;LE PEN
88326;Neuvillers-sur-Fave;0.0;0.0;0.0;0;0.0;LE PEN
88327;Nomexy;1.0;0.0;1.0;0;42.656192046634;LE PEN
88328;Nompatelize;1.0;0.0;1.0;0;0.0;LE PEN
88330;Nonville;0.0;0.0;0.0;0;0.0;LE PEN
88331;Nonzeville;0.0;0.0;0.0;0;0.0;LE PEN
88332;Norroy;0.0;0.0;0.0;0;0.0;LE PEN
88333;Nossoncourt;0.0;0.0;0.0;0;0.0;LE PEN
88334;Oëlleville;1.0;0.0;1.0;0;0.0;LE PEN
88335;Offroicourt;0.0;0.0;0.0;0;0.0;LE PEN
88336;Ollainville;0.0;0.0;0.0;0;0.0;FILLON
88338;Ortoncourt;0.0;0.0;0.0;0;0.0;LE PEN
88340;Padoux;1.0;0.0;1.0;0;0.0;LE PEN
88341;Pair-et-Grandrupt;0.0;0.0;0.0;0;0.0;LE PEN
88342;Pallegney;0.0;0.0;0.0;0;0.0;LE PEN
88343;Parey-sous-Montfort;0.0;0.0;0.0;0;0.0;LE PEN
88344;Pargny-sous-Mureau;0.0;0.0;0.0;0;0.0;LE PEN
88345;La Petite-Fosse;0.0;0.0;0.0;0;0.0;MACRON
88346;La Petite-Raon;1.0;0.0;1.0;0;7.947019867549669;LE PEN
88347;Pierrefitte;0.0;0.0;0.0;0;0.0;LE PEN
88348;Pierrepont-sur-l'Arentèle;1.0;0.0;1.0;0;0.0;LE PEN
88349;Plainfaing;2.0;0.0;2.0;0,1;2.9308323563892147;LE PEN
88350;Pleuvezain;1.0;0.0;1.0;0;0.0;LE PEN
88351;Plombières-les-Bains;1.0;0.0;1.0;2,9;10.944636355997066;LE PEN
88352;Pompierre;0.0;0.0;0.0;0;0.0;FILLON
88353;Pont-lès-Bonfays;0.0;0.0;0.0;0;0.0;FILLON
88354;Pont-sur-Madon;0.0;0.0;0.0;0;0.0;LE PEN
88355;Portieux;1.0;0.0;1.0;0;9.46372239747634;LE PEN
88356;Les Poulières;1.0;0.0;1.0;0;0.0;LE PEN
88357;Poussay;1.0;0.0;1.0;0;0.0;LE PEN
88358;Pouxeux;1.0;0.0;1.0;0;27.820825201206212;LE PEN
88359;Prey;0.0;0.0;0.0;0;0.0;LE PEN
88360;Provenchères-lès-Darney;0.0;0.0;0.0;0;0.0;LE PEN
88361;Provenchères-et-Colroy;1.0;0.0;1.0;0;3.599712023038157;LE PEN
88362;Le Puid;0.0;0.0;0.0;0;0.0;FILLON
88363;Punerot;0.0;0.0;0.0;0;0.0;LE PEN
88364;Puzieux;0.0;0.0;0.0;0;0.0;FILLON
88365;Racécourt;0.0;0.0;0.0;0;0.0;MACRON
88366;Rainville;1.0;0.0;1.0;0;0.0;LE PEN
88367;Rambervillers;2.0;1.0;3.0;0;89.87441246967744;LE PEN
88368;Ramecourt;0.0;0.0;0.0;0;0.0;MÉLENCHON
88369;Ramonchamp;1.0;0.0;1.0;0;7.76381225819428;LE PEN
88370;Rancourt;0.0;0.0;0.0;0;0.0;LE PEN
88371;Raon-aux-Bois;1.0;0.0;1.0;0;0.0;LE PEN
88372;Raon-l'Étape;3.0;1.0;4.0;0;74.46390774947858;LE PEN
88373;Raon-sur-Plaine;1.0;0.0;1.0;0;0.0;MÉLENCHON
88374;Rapey;0.0;0.0;0.0;0;0.0;FILLON
88375;Raves;1.0;0.0;1.0;0;0.0;LE PEN
88376;Rebeuville;1.0;0.0;1.0;0;0.0;LE PEN
88377;Regnévelle;0.0;0.0;0.0;0;0.0;LE PEN
88378;Regney;0.0;0.0;0.0;0;0.0;LE PEN
88379;Rehaincourt;1.0;0.0;1.0;0;0.0;LE PEN
88380;Rehaupal;0.0;0.0;0.0;0;0.0;MACRON
88381;Relanges;0.0;0.0;0.0;0;0.0;LE PEN
88382;Remicourt;0.0;0.0;0.0;0;0.0;LE PEN
88383;Remiremont;4.0;1.0;5.0;0;80.3266971439661;MACRON
88385;Remoncourt;1.0;0.0;1.0;0;0.0;LE PEN
88386;Remomeix;1.0;0.0;1.0;0;0.0;LE PEN
88387;Removille;0.0;0.0;0.0;0;0.0;LE PEN
88388;Renauvoid;0.0;0.0;0.0;0;0.0;LE PEN
88389;Repel;0.0;0.0;0.0;0;0.0;LE PEN
88390;Robécourt;0.0;0.0;0.0;0;159.25925925925924;LE PEN
88391;Rochesson;1.0;0.0;1.0;0,3;18.81425922804652;LE PEN
88393;Rollainville;0.0;0.0;0.0;0;0.0;MACRON
88394;Romain-aux-Bois;0.0;0.0;0.0;0;0.0;LE PEN
88395;Romont;1.0;0.0;1.0;0;0.0;LE PEN
88398;Les Rouges-Eaux;0.0;0.0;0.0;0;0.0;LE PEN
88399;Le Roulier;1.0;0.0;1.0;0;0.0;LE PEN
88400;Rouvres-en-Xaintois;1.0;0.0;1.0;0;0.0;LE PEN
88401;Rouvres-la-Chétive;1.0;0.0;1.0;0;0.0;LE PEN
88402;Roville-aux-Chênes;1.0;0.0;1.0;0;0.0;LE PEN
88403;Rozerotte;0.0;0.0;0.0;0;0.0;LE PEN
88404;Rozières-sur-Mouzon;0.0;0.0;0.0;0;0.0;MACRON
88406;Rugney;0.0;0.0;0.0;0;0.0;LE PEN
88407;Ruppes;0.0;0.0;0.0;0;0.0;LE PEN
88408;Rupt-sur-Moselle;3.0;0.0;3.0;0;29.47884111675761;LE PEN
88409;Saint-Amé;1.0;0.0;1.0;0;10.628265786119504;LE PEN
88410;Sainte-Barbe;0.0;0.0;0.0;0;0.0;LE PEN
88411;Saint-Baslemont;0.0;0.0;0.0;0;0.0;LE PEN
88412;Saint-Benoît-la-Chipotte;1.0;0.0;1.0;0;0.0;LE PEN
88413;Saint-Dié-des-Vosges;8.0;2.0;10.0;0;96.75413747641792;LE PEN
88415;Saint-Étienne-lès-Remiremont;2.0;0.0;2.0;0;34.178791009153585;LE PEN
88416;Saint-Genest;0.0;0.0;0.0;0;0.0;FILLON
88417;Saint-Gorgon;1.0;0.0;1.0;0;0.0;LE PEN
88418;Sainte-Hélène;1.0;0.0;1.0;0;0.0;LE PEN
88419;Saint-Jean-d'Ormont;0.0;0.0;0.0;0;0.0;LE PEN
88421;Saint-Julien;0.0;0.0;0.0;1,4;0.0;LE PEN
88423;Saint-Léonard;1.0;0.0;1.0;0,1;11.309041763991678;LE PEN
88424;Sainte-Marguerite;1.0;0.0;1.0;0;19.515486920724054;LE PEN
88425;Saint-Maurice-sur-Mortagne;1.0;0.0;1.0;0;0.0;LE PEN
88426;Saint-Maurice-sur-Moselle;1.0;0.0;1.0;0;10.194660489625504;LE PEN
88427;Saint-Menge;0.0;0.0;0.0;80,6;0.0;MACRON
88428;Saint-Michel-sur-Meurthe;2.0;0.0;2.0;0;11.942857142857145;LE PEN
88429;Saint-Nabord;2.0;0.0;2.0;0;43.41459455227938;LE PEN
88430;Saint-Ouen-lès-Parey;1.0;0.0;1.0;0;0.0;LE PEN
88431;Saint-Paul;0.0;0.0;0.0;0;0.0;LE PEN
88432;Saint-Pierremont;0.0;0.0;0.0;0;0.0;LE PEN
88433;Saint-Prancher;0.0;0.0;0.0;0;0.0;LE PEN
88434;Saint-Remimont;1.0;0.0;1.0;0;0.0;LE PEN
88435;Saint-Remy;1.0;0.0;1.0;0;0.0;LE PEN
88436;Saint-Stail;0.0;0.0;0.0;0;0.0;LE PEN
88437;Saint-Vallier;0.0;0.0;0.0;0;0.0;LE PEN
88438;La Salle;1.0;0.0;1.0;0;0.0;LE PEN
88439;Sanchey;1.0;0.0;1.0;4,2;0.0;LE PEN
88440;Sandaucourt;0.0;0.0;0.0;0;429.5803066989508;MACRON
88441;Sans-Vallois;1.0;0.0;1.0;0;0.0;FILLON
88442;Sapois;1.0;0.0;1.0;0,6;0.0;LE PEN
88443;Sartes;0.0;0.0;0.0;0;0.0;FILLON
88444;Le Saulcy;1.0;0.0;1.0;0;0.0;LE PEN
88445;Saulcy-sur-Meurthe;1.0;0.0;1.0;0;18.75428711888371;LE PEN
88446;Saulxures-lès-Bulgnéville;0.0;0.0;0.0;0;0.0;LE PEN
88447;Saulxures-sur-Moselotte;1.0;0.0;1.0;0;14.857616769459767;LE PEN
88448;Sauville;0.0;0.0;0.0;0;0.0;FILLON
88449;Savigny;1.0;0.0;1.0;0;0.0;LE PEN
88450;Senaide;0.0;0.0;0.0;0;0.0;LE PEN
88451;Senones;1.0;0.0;1.0;0;46.12095015068471;LE PEN
88452;Senonges;0.0;0.0;0.0;0;0.0;LE PEN
88453;Seraumont;0.0;0.0;0.0;100;0.0;LE PEN
88454;Sercœur;0.0;0.0;0.0;0;0.0;LE PEN
88455;Serécourt;0.0;0.0;0.0;100;0.0;LE PEN
88456;Serocourt;0.0;0.0;0.0;2,4;0.0;LE PEN
88457;Sionne;0.0;0.0;0.0;0;0.0;LE PEN
88458;Socourt;0.0;0.0;0.0;0;0.0;LE PEN
88459;Soncourt;0.0;0.0;0.0;0;0.0;FILLON
88460;Soulosse-sous-Saint-Élophe;1.0;0.0;1.0;0;0.0;LE PEN
88461;Suriauville;0.0;0.0;0.0;0;0.0;LE PEN
88462;Le Syndicat;1.0;0.0;1.0;0;0.0;LE PEN
88463;Taintrux;1.0;0.0;1.0;0;0.0;LE PEN
88464;Tendon;1.0;0.0;1.0;0,4;0.0;LE PEN
88465;Thaon-les-Vosges;3.0;0.0;3.0;0;77.85598992370736;LE PEN
88466;They-sous-Montfort;0.0;0.0;0.0;0;0.0;LE PEN
88467;Thiéfosse;1.0;0.0;1.0;0,9;0.0;LE PEN
88468;Le Thillot;1.0;0.0;1.0;0;28.281966224032043;LE PEN
88469;Thiraucourt;0.0;0.0;0.0;0;0.0;LE PEN
88470;Le Tholy;1.0;0.0;1.0;0;0.0;LE PEN
88471;Les Thons;0.0;0.0;0.0;63,5;0.0;LE PEN
88472;Thuillières;0.0;0.0;0.0;0;0.0;LE PEN
88473;Tignécourt;0.0;0.0;0.0;94,8;0.0;LE PEN
88474;Tilleux;0.0;0.0;0.0;0;0.0;LE PEN
88475;Tollaincourt;0.0;0.0;0.0;0;0.0;FILLON
88476;Totainville;0.0;0.0;0.0;0;0.0;LE PEN
88477;Trampot;0.0;0.0;0.0;100;0.0;LE PEN
88478;Tranqueville-Graux;0.0;0.0;0.0;1,2;0.0;LE PEN
88479;Trémonzey;0.0;0.0;0.0;0;0.0;LE PEN
88480;Ubexy;0.0;0.0;0.0;0;0.0;LE PEN
88481;Uriménil;1.0;0.0;1.0;0;0.0;LE PEN
88482;Urville;0.0;0.0;0.0;0;0.0;LE PEN
88483;Uxegney;1.0;0.0;1.0;0;15.067061042213153;LE PEN
88484;Uzemain;1.0;0.0;1.0;0;0.0;LE PEN
88485;La Vacheresse-et-la-Rouillie;0.0;0.0;0.0;0;0.0;LE PEN
88486;Vagney;1.0;0.0;1.0;0;14.80919216422777;LE PEN
88487;Le Val-d'Ajol;1.0;1.0;2.0;0;22.525478015375366;LE PEN
88488;Valfroicourt;1.0;0.0;1.0;0;0.0;LE PEN
88489;Valleroy-aux-Saules;0.0;0.0;0.0;0;0.0;MÉLENCHON
88490;Valleroy-le-Sec;0.0;0.0;0.0;0;0.0;LE PEN
88491;Les Vallois;0.0;0.0;0.0;0;0.0;LE PEN
88492;Le Valtin;0.0;0.0;0.0;8,3;0.0;FILLON
88493;Varmonzey;0.0;0.0;0.0;0;0.0;FILLON
88494;Vaubexy;0.0;0.0;0.0;0;0.0;LE PEN
88495;Vaudéville;0.0;0.0;0.0;0;0.0;MACRON
88496;Vaudoncourt;0.0;0.0;0.0;0;0.0;FILLON
88497;Vaxoncourt;1.0;0.0;1.0;0;0.0;LE PEN
88498;Vecoux;0.0;0.0;0.0;0,3;0.0;LE PEN
88499;Velotte-et-Tatignécourt;0.0;0.0;0.0;0;0.0;MACRON
88500;Ventron;1.0;0.0;1.0;0;0.0;LE PEN
88501;Le Vermont;0.0;0.0;0.0;0;0.0;LE PEN
88502;Vervezelle;0.0;0.0;0.0;0;0.0;LE PEN
88503;Vexaincourt;0.0;0.0;0.0;0,5;0.0;LE PEN
88504;Vicherey;0.0;0.0;0.0;0;0.0;LE PEN
88505;Vienville;0.0;0.0;0.0;0;0.0;LE PEN
88506;Vieux-Moulin;0.0;0.0;0.0;0;0.0;LE PEN
88507;Villers;0.0;0.0;0.0;0;0.0;MACRON
88508;Ville-sur-Illon;1.0;0.0;1.0;0;0.0;LE PEN
88509;Villoncourt;0.0;0.0;0.0;0;0.0;FILLON
88510;Villotte;0.0;0.0;0.0;0;0.0;LE PEN
88511;Villouxel;0.0;0.0;0.0;0;0.0;LE PEN
88512;Viménil;0.0;0.0;0.0;18,1;0.0;LE PEN
88513;Vincey;2.0;0.0;2.0;0;38.90502962274937;LE PEN
88514;Viocourt;0.0;0.0;0.0;0;0.0;FILLON
88515;Vioménil;0.0;0.0;0.0;0;0.0;LE PEN
88516;Vittel;2.0;0.0;2.0;0;50.23769689356752;FILLON
88517;Viviers-le-Gras;0.0;0.0;0.0;0;0.0;LE PEN
88518;Viviers-lès-Offroicourt;0.0;0.0;0.0;0;0.0;FILLON
88519;La Voivre;2.0;0.0;2.0;0;0.0;LE PEN
88520;Les Voivres;0.0;0.0;0.0;0;0.0;LE PEN
88521;Vomécourt;0.0;0.0;0.0;0;0.0;LE PEN
88522;Vomécourt-sur-Madon;0.0;0.0;0.0;0;0.0;LE PEN
88523;Vouxey;0.0;0.0;0.0;0;0.0;LE PEN
88524;Vrécourt;1.0;0.0;1.0;0;0.0;LE PEN
88525;Vroville;0.0;0.0;0.0;0;0.0;LE PEN
88526;Wisembach;0.0;0.0;0.0;0;0.0;LE PEN
88527;Xaffévillers;0.0;0.0;0.0;0;0.0;LE PEN
88528;Xamontarupt;0.0;0.0;0.0;0;0.0;LE PEN
88529;Xaronval;0.0;0.0;0.0;0;0.0;LE PEN
88530;Xertigny;1.0;0.0;1.0;0;18.771312957747973;LE PEN
88531;Xonrupt-Longemer;1.0;0.0;1.0;0,3;17.84097859327217;MACRON
88532;Zincourt;0.0;0.0;0.0;0;0.0;FILLON
89002;Aigremont;0.0;0.0;0.0;0;0.0;MACRON
89003;Montholon;3.0;0.0;3.0;0,2;26.64757422669601;LE PEN
89004;Aisy-sur-Armançon;0.0;0.0;0.0;0;0.0;LE PEN
89005;Ancy-le-Franc;1.0;0.0;1.0;0;35.85869158404222;LE PEN
89006;Ancy-le-Libre;0.0;0.0;0.0;0;0.0;LE PEN
89007;Andryes;0.0;0.0;0.0;0;0.0;LE PEN
89008;Angely;0.0;0.0;0.0;0;0.0;LE PEN
89009;Annay-la-Côte;0.0;0.0;0.0;0;0.0;LE PEN
89010;Annay-sur-Serein;0.0;0.0;0.0;0,8;0.0;FILLON
89011;Annéot;0.0;0.0;0.0;0;0.0;FILLON
89012;Annoux;0.0;0.0;0.0;0;0.0;FILLON
89013;Appoigny;1.0;0.0;1.0;0,2;48.0792766563349;LE PEN
89014;Arces-Dilo;1.0;0.0;1.0;0;0.0;LE PEN
89015;Arcy-sur-Cure;1.0;0.0;1.0;97,7;0.0;LE PEN
89016;Argentenay;0.0;0.0;0.0;0;0.0;LE PEN
89017;Argenteuil-sur-Armançon;0.0;0.0;0.0;0;0.0;FILLON
89018;Armeau;0.0;0.0;0.0;0;0.0;LE PEN
89019;Arthonnay;0.0;0.0;0.0;8,3;0.0;LE PEN
89020;Asnières-sous-Bois;0.0;0.0;0.0;0;0.0;MÉLENCHON
89021;Asquins;0.0;0.0;0.0;0;0.0;MÉLENCHON
89022;Athie;0.0;0.0;0.0;0;0.0;LE PEN
89023;Augy;1.0;0.0;1.0;0;0.0;LE PEN
89024;Auxerre;12.0;2.0;14.0;0;117.94633951025904;MACRON
89025;Avallon;2.0;1.0;3.0;0;105.75017239229012;MACRON
89027;Bagneaux;0.0;0.0;0.0;0;0.0;LE PEN
89028;Baon;0.0;0.0;0.0;0;0.0;LE PEN
89029;Bassou;1.0;0.0;1.0;0;8.027522935779817;LE PEN
89030;Bazarnes;1.0;0.0;1.0;0;0.0;LE PEN
89031;Beaumont;1.0;0.0;1.0;0;0.0;LE PEN
89032;Beauvilliers;0.0;0.0;0.0;100;0.0;FILLON
89033;Beauvoir;1.0;0.0;1.0;0;0.0;MACRON
89034;Beine;1.0;0.0;1.0;0;0.0;LE PEN
89035;Bellechaume;0.0;0.0;0.0;0;0.0;LE PEN
89036;La Belliole;0.0;0.0;0.0;0;0.0;LE PEN
89037;Béon;1.0;0.0;1.0;0;0.0;LE PEN
89038;Bernouil;0.0;0.0;0.0;0;0.0;LE PEN
89039;Béru;0.0;0.0;0.0;0;0.0;FILLON
89040;Bessy-sur-Cure;0.0;0.0;0.0;1,5;0.0;LE PEN
89041;Beugnon;0.0;0.0;0.0;0;0.0;LE PEN
89042;Bierry-les-Belles-Fontaines;0.0;0.0;0.0;48,5;0.0;LE PEN
89043;Blacy;0.0;0.0;0.0;0;0.0;LE PEN
89044;Blannay;0.0;0.0;0.0;0;0.0;MÉLENCHON
89045;Bleigny-le-Carreau;0.0;0.0;0.0;0;0.0;LE PEN
89046;Bléneau;1.0;0.0;1.0;2,2;11.697457146418206;LE PEN
89048;Bœurs-en-Othe;0.0;0.0;0.0;28,6;0.0;LE PEN
89049;Bois-d'Arcy;0.0;0.0;0.0;0;0.0;MÉLENCHON
89050;Bonnard;1.0;0.0;1.0;0;0.0;LE PEN
89051;Les Bordes;1.0;0.0;1.0;0;0.0;LE PEN
89053;Branches;1.0;0.0;1.0;0;0.0;LE PEN
89054;Brannay;1.0;0.0;1.0;0;0.0;LE PEN
89055;Brienon-sur-Armançon;1.0;1.0;2.0;0;76.28646555663335;LE PEN
89056;Brion;1.0;0.0;1.0;0;0.0;FILLON
89057;Brosses;0.0;0.0;0.0;13,4;0.0;MÉLENCHON
89058;Bussières;0.0;0.0;0.0;11,8;0.0;MACRON
89059;Bussy-en-Othe;1.0;0.0;1.0;0;0.0;LE PEN
89060;Bussy-le-Repos;0.0;0.0;0.0;0;0.0;LE PEN
89061;Butteaux;0.0;0.0;0.0;0;0.0;LE PEN
89062;Carisey;1.0;0.0;1.0;0;0.0;LE PEN
89063;La Celle-Saint-Cyr;1.0;0.0;1.0;0;0.0;LE PEN
89064;Censy;0.0;0.0;0.0;0;0.0;MACRON
89065;Cérilly;0.0;0.0;0.0;0;0.0;FILLON
89066;Cerisiers;1.0;0.0;1.0;0;0.0;LE PEN
89067;Cézy;1.0;0.0;1.0;0;4.448398576512456;LE PEN
89068;Chablis;1.0;0.0;1.0;0;48.89670966635844;LE PEN
89069;Chailley;1.0;0.0;1.0;0;0.0;LE PEN
89071;Chamoux;0.0;0.0;0.0;0;0.0;MACRON
89072;Champcevrais;0.0;0.0;0.0;0;0.0;FILLON
89073;Champignelles;1.0;0.0;1.0;0;0.0;LE PEN
89074;Champigny;1.0;0.0;1.0;0;75.15243830390219;LE PEN
89075;Champlay;2.0;0.0;2.0;0;0.0;LE PEN
89076;Champlost;1.0;0.0;1.0;0;0.0;LE PEN
89077;Champs-sur-Yonne;1.0;0.0;1.0;0;10.911424903722722;LE PEN
89079;Chamvres;1.0;0.0;1.0;0;0.0;LE PEN
89080;La Chapelle-sur-Oreuse;1.0;0.0;1.0;0;0.0;LE PEN
89081;La Chapelle-Vaupelteigne;0.0;0.0;0.0;0;0.0;FILLON
89083;Charbuy;1.0;0.0;1.0;0;0.0;FILLON
89084;Charentenay;1.0;0.0;1.0;0;0.0;LE PEN
89085;Charmoy;1.0;0.0;1.0;0;4.344048653344918;LE PEN
89086;Charny Orée de Puisaye;5.0;0.0;5.0;0;40.59835829269209;LE PEN
89087;Chassignelles;0.0;0.0;0.0;0;0.0;FILLON
89088;Chassy;1.0;0.0;1.0;0;0.0;LE PEN
89089;Chastellux-sur-Cure;0.0;0.0;0.0;0;0.0;LE PEN
89091;Châtel-Censoir;1.0;0.0;1.0;0;0.0;LE PEN
89092;Châtel-Gérard;0.0;0.0;0.0;1,7;0.0;FILLON
89093;Chaumont;1.0;0.0;1.0;0;0.0;LE PEN
89094;Chaumot;1.0;0.0;1.0;0,3;0.0;LE PEN
89095;Chemilly-sur-Serein;0.0;0.0;0.0;0;0.0;FILLON
89096;Chemilly-sur-Yonne;1.0;0.0;1.0;0;0.0;LE PEN
89098;Cheney;1.0;0.0;1.0;0;0.0;LE PEN
89099;Cheny;1.0;0.0;1.0;0;33.627898920383856;LE PEN
89100;Chéroy;1.0;0.0;1.0;0;17.825506979685287;LE PEN
89101;Chéu;1.0;0.0;1.0;0;16.304347826086957;LE PEN
89102;Chevannes;1.0;0.0;1.0;0;2.2872827081427265;MACRON
89104;Chichée;1.0;0.0;1.0;0;0.0;LE PEN
89105;Chichery;1.0;0.0;1.0;0;0.0;MACRON
89108;Chitry;1.0;0.0;1.0;0;0.0;LE PEN
89111;Les Clérimois;1.0;0.0;1.0;1,5;0.0;LE PEN
89112;Collan;0.0;0.0;0.0;0;0.0;LE PEN
89113;Collemiers;1.0;0.0;1.0;0;0.0;LE PEN
89115;Compigny;0.0;0.0;0.0;0;0.0;LE PEN
89116;Cornant;1.0;0.0;1.0;0;0.0;LE PEN
89117;Coulangeron;0.0;0.0;0.0;0;0.0;LE PEN
89118;Coulanges-la-Vineuse;1.0;0.0;1.0;0;0.0;MÉLENCHON
89119;Coulanges-sur-Yonne;1.0;0.0;1.0;0;0.0;LE PEN
89120;Coulours;0.0;0.0;0.0;0;0.0;LE PEN
89122;Courgenay;1.0;0.0;1.0;0;0.0;LE PEN
89123;Courgis;0.0;0.0;0.0;0;0.0;FILLON
89124;Courlon-sur-Yonne;1.0;0.0;1.0;0;15.969231377108958;LE PEN
89125;Courson-les-Carrières;1.0;0.0;1.0;0;0.0;LE PEN
89126;Courtoin;0.0;0.0;0.0;0;0.0;FILLON
89127;Courtois-sur-Yonne;1.0;0.0;1.0;0;0.0;LE PEN
89128;Coutarnoux;0.0;0.0;0.0;0;0.0;LE PEN
89129;Crain;0.0;0.0;0.0;0;0.0;LE PEN
89130;Deux Rivières;2.0;0.0;2.0;1,4;16.65730063699467;LE PEN
89131;Cruzy-le-Châtel;1.0;0.0;1.0;1,8;0.0;LE PEN
89132;Cry;0.0;0.0;0.0;0;0.0;FILLON
